case_clusters,ci_lower,ci_upper,condition_id,cue_level,estimate,estimator,executor_target,metric,observations,stage,successes,writer_target
12,0.47222222222222215,0.8333333333333334,incremental_typed,l2,0.6388888888888888,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,23.0,nemotron_3_ultra_baseten
12,0.05555555555555555,0.47222222222222227,one_shot_typed,l0,0.25,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,9.0,nemotron_3_ultra_baseten
12,0.13888888888888887,0.5833333333333334,one_shot_typed,l1,0.3611111111111111,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,13.0,nemotron_3_ultra_baseten
12,0.1111111111111111,0.5277777777777778,one_shot_typed,l2,0.3055555555555555,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,11.0,nemotron_3_ultra_baseten
12,0.3055555555555555,0.611111111111111,pooled,l0,0.4583333333333333,equal_case_weighted_mean,gptoss_baseten,semantic_error,72,writer,33.0,nemotron_3_ultra_baseten
12,0.2916666666666667,0.6805555555555555,pooled,l1,0.4861111111111111,equal_case_weighted_mean,gptoss_baseten,semantic_error,72,writer,35.0,nemotron_3_ultra_baseten
12,0.3055555555555555,0.6527777777777778,pooled,l2,0.47222222222222227,equal_case_weighted_mean,gptoss_baseten,semantic_error,72,writer,34.0,nemotron_3_ultra_baseten
12,0.19444444444444442,0.6944444444444445,incremental_typed,l0,0.4444444444444444,equal_case_weighted_mean,gptoss_baseten,apparent_authority,36,writer,16.0,qwen_plus_0728_openrouter
12,0.16666666666666666,0.6666666666666666,incremental_typed,l1,0.4166666666666667,equal_case_weighted_mean,gptoss_baseten,apparent_authority,36,writer,15.0,qwen_plus_0728_openrouter
12,0.2222222222222222,0.75,incremental_typed,l2,0.47222222222222227,equal_case_weighted_mean,gptoss_baseten,apparent_authority,36,writer,17.0,qwen_plus_0728_openrouter
12,0.0,0.25,one_shot_typed,l0,0.08333333333333333,equal_case_weighted_mean,gptoss_baseten,apparent_authority,36,writer,3.0,qwen_plus_0728_openrouter
12,0.0,0.3055555555555555,one_shot_typed,l1,0.1111111111111111,equal_case_weighted_mean,gptoss_baseten,apparent_authority,36,writer,4.0,qwen_plus_0728_openrouter
12,0.0,0.25,one_shot_typed,l2,0.08333333333333333,equal_case_weighted_mean,gptoss_baseten,apparent_authority,36,writer,3.0,qwen_plus_0728_openrouter
12,0.1111111111111111,0.4444444444444444,pooled,l0,0.2638888888888889,equal_case_weighted_mean,gptoss_baseten,apparent_authority,72,writer,19.0,qwen_plus_0728_openrouter
12,0.1111111111111111,0.4444444444444444,pooled,l1,0.2638888888888889,equal_case_weighted_mean,gptoss_baseten,apparent_authority,72,writer,19.0,qwen_plus_0728_openrouter
12,0.1111111111111111,0.4583333333333333,pooled,l2,0.2777777777777778,equal_case_weighted_mean,gptoss_baseten,apparent_authority,72,writer,20.0,qwen_plus_0728_openrouter
12,0.2222222222222222,0.7222222222222222,incremental_typed,l0,0.47222222222222227,equal_case_weighted_mean,gptoss_baseten,authorization_error,36,writer,17.0,qwen_plus_0728_openrouter
12,0.25,0.7222222222222222,incremental_typed,l1,0.47222222222222227,equal_case_weighted_mean,gptoss_baseten,authorization_error,36,writer,17.0,qwen_plus_0728_openrouter
12,0.25,0.75,incremental_typed,l2,0.5,equal_case_weighted_mean,gptoss_baseten,authorization_error,36,writer,18.0,qwen_plus_0728_openrouter
12,0.0,0.25,one_shot_typed,l0,0.08333333333333333,equal_case_weighted_mean,gptoss_baseten,authorization_error,36,writer,3.0,qwen_plus_0728_openrouter
12,0.027777777777777776,0.3611111111111111,one_shot_typed,l1,0.16666666666666666,equal_case_weighted_mean,gptoss_baseten,authorization_error,36,writer,6.0,qwen_plus_0728_openrouter
12,0.0,0.25,one_shot_typed,l2,0.08333333333333333,equal_case_weighted_mean,gptoss_baseten,authorization_error,36,writer,3.0,qwen_plus_0728_openrouter
12,0.125,0.4583333333333333,pooled,l0,0.2777777777777778,equal_case_weighted_mean,gptoss_baseten,authorization_error,72,writer,20.0,qwen_plus_0728_openrouter
12,0.16666666666666666,0.5,pooled,l1,0.3194444444444444,equal_case_weighted_mean,gptoss_baseten,authorization_error,72,writer,23.0,qwen_plus_0728_openrouter
12,0.125,0.47222222222222227,pooled,l2,0.2916666666666667,equal_case_weighted_mean,gptoss_baseten,authorization_error,72,writer,21.0,qwen_plus_0728_openrouter
12,0.0,0.3055555555555555,incremental_typed,l0,0.13888888888888887,equal_case_weighted_mean,gptoss_baseten,exact_memory,36,writer,5.0,qwen_plus_0728_openrouter
12,0.08333333333333333,0.3611111111111111,incremental_typed,l1,0.2222222222222222,equal_case_weighted_mean,gptoss_baseten,exact_memory,36,writer,8.0,qwen_plus_0728_openrouter
12,0.0,0.3611111111111111,incremental_typed,l2,0.16666666666666666,equal_case_weighted_mean,gptoss_baseten,exact_memory,36,writer,6.0,qwen_plus_0728_openrouter
12,0.3888888888888889,0.8888888888888888,one_shot_typed,l0,0.638888888888889,equal_case_weighted_mean,gptoss_baseten,exact_memory,36,writer,23.0,qwen_plus_0728_openrouter
12,0.27777777777777773,0.7222222222222222,one_shot_typed,l1,0.5,equal_case_weighted_mean,gptoss_baseten,exact_memory,36,writer,18.0,qwen_plus_0728_openrouter
12,0.27777777777777773,0.75,one_shot_typed,l2,0.5277777777777778,equal_case_weighted_mean,gptoss_baseten,exact_memory,36,writer,19.0,qwen_plus_0728_openrouter
12,0.20833333333333334,0.5555555555555556,pooled,l0,0.3888888888888889,equal_case_weighted_mean,gptoss_baseten,exact_memory,72,writer,28.0,qwen_plus_0728_openrouter
12,0.19444444444444445,0.5138888888888888,pooled,l1,0.3611111111111111,equal_case_weighted_mean,gptoss_baseten,exact_memory,72,writer,26.0,qwen_plus_0728_openrouter
12,0.19444444444444442,0.5,pooled,l2,0.34722222222222227,equal_case_weighted_mean,gptoss_baseten,exact_memory,72,writer,25.0,qwen_plus_0728_openrouter
12,0.0,0.08333333333333333,incremental_typed,l0,0.027777777777777776,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,1.0,qwen_plus_0728_openrouter
12,0.0,0.13888888888888887,incremental_typed,l1,0.05555555555555555,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,2.0,qwen_plus_0728_openrouter
12,0.0,0.08333333333333333,incremental_typed,l2,0.027777777777777776,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,1.0,qwen_plus_0728_openrouter
12,0.0,0.0,one_shot_typed,l0,0.0,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,0.0,qwen_plus_0728_openrouter
12,0.0,0.13888888888888887,one_shot_typed,l1,0.05555555555555555,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,2.0,qwen_plus_0728_openrouter
12,0.0,0.0,one_shot_typed,l2,0.0,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,0.0,qwen_plus_0728_openrouter
12,0.0,0.041666666666666664,pooled,l0,0.013888888888888888,equal_case_weighted_mean,gptoss_baseten,lost_authority,72,writer,1.0,qwen_plus_0728_openrouter
12,0.0,0.125,pooled,l1,0.05555555555555555,equal_case_weighted_mean,gptoss_baseten,lost_authority,72,writer,4.0,qwen_plus_0728_openrouter
12,0.0,0.041666666666666664,pooled,l2,0.013888888888888888,equal_case_weighted_mean,gptoss_baseten,lost_authority,72,writer,1.0,qwen_plus_0728_openrouter
12,0.4166666666666667,0.8888888888888888,incremental_typed,l0,0.6666666666666666,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,24.0,qwen_plus_0728_openrouter
12,0.3333333333333333,0.8333333333333334,incremental_typed,l1,0.5833333333333334,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,21.0,qwen_plus_0728_openrouter
12,0.4166666666666667,0.8333333333333334,incremental_typed,l2,0.6388888888888888,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,23.0,qwen_plus_0728_openrouter
12,0.1111111111111111,0.5833333333333334,one_shot_typed,l0,0.3333333333333333,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,12.0,qwen_plus_0728_openrouter
12,0.13888888888888887,0.611111111111111,one_shot_typed,l1,0.3611111111111111,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,13.0,qwen_plus_0728_openrouter
12,0.08333333333333333,0.5833333333333334,one_shot_typed,l2,0.3333333333333333,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,12.0,qwen_plus_0728_openrouter
12,0.2916666666666667,0.7222222222222222,pooled,l0,0.5,equal_case_weighted_mean,gptoss_baseten,semantic_error,72,writer,36.0,qwen_plus_0728_openrouter
12,0.25,0.6944444444444445,pooled,l1,0.47222222222222227,equal_case_weighted_mean,gptoss_baseten,semantic_error,72,writer,34.0,qwen_plus_0728_openrouter
12,0.3055555555555555,0.6666666666666666,pooled,l2,0.4861111111111111,equal_case_weighted_mean,gptoss_baseten,semantic_error,72,writer,35.0,qwen_plus_0728_openrouter
